,level_0,station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,week,dayofweek
2648,2648,2,2013-07-12,82,60,71,-2,54,62,0,6,427,1928, ,0.00,29.44,30.09,4.1,8,5.4,2013,7,28,4
2649,2649,2,2013-07-13,83,67,75,2,58,65,0,10,428,1927, ,0.00,29.47,30.11,6.4,9,7.1,2013,7,28,5
2650,2650,2,2013-07-14,88,73,81,8,66,70,0,16,428,1927, ,0.00,29.52,30.16,8.2,8,8.5,2013,7,28,6
2651,2651,2,2013-07-15,91,75,83,9,71,74,0,18,429,1926, ,0.02,29.57,30.21,5.0,8,6.2,2013,7,29,0
2652,2652,2,2013-07-16,93,77,85,11,70,75,0,20,430,1925, ,0.01,29.61,30.24,6.8,22,7.3,2013,7,29,1
2653,2653,2,2013-07-17,95,77,86,12,70,75,0,21,431,1925, ,0.00,29.57,30.21,6.2,25,7.1,2013,7,29,2
2654,2654,2,2013-07-18,96,79,88,14,71,76,0,23,432,1924,TS,0.00,29.38,30.04,8.8,23,9.4,2013,7,29,3
2655,2655,2,2013-07-19,97,75,86,12,69,75,0,21,433,1923,TS, 0.00,29.17,29.82,13.4,24,13.9,2013,7,29,4
2656,2656,2,2013-07-20,88,72,80,6,63,69,0,15,433,1923,RA,0.01,29.23,29.85,3.8,3,7.2,2013,7,29,5
2657,2657,2,2013-07-21,89,72,81,7,63,69,0,16,434,1922, ,0.00,29.24,29.88,2.9,11,7.9,2013,7,29,6
2658,2658,2,2013-07-22,90,72,81,7,64,70,0,16,435,1921,TSRA, 0.00,29.14,29.77,5.2,21,7.4,2013,7,30,0
2659,2659,2,2013-07-23,80,65,73,-1,58,64,0,8,436,1920, ,0.00,29.21,29.81,7.3,1,11.4,2013,7,30,1
2660,2660,2,2013-07-24,73,62,68,-6,48,57,0,3,437,1919, ,0.00,29.38,30.01,10.1,5,10.5,2013,7,30,2
2661,2661,2,2013-07-25,81,58,70,-4,52,60,0,5,438,1918, ,0.00,29.39,30.05,2.7,23,3.9,2013,7,30,3
2662,2662,2,2013-07-26,74,65,70,-4,58,62,0,5,439,1918,RA,0.01,29.28,29.94,9.3,21,10.2,2013,7,30,4
2663,2663,2,2013-07-27,68,57,63,-11,49,55,2,0,440,1917, ,0.00,29.23,29.89,10.3,30,11.3,2013,7,30,5
2664,2664,2,2013-07-28,71,55,63,-11,47,54,2,0,441,1916,RA, 0.00,29.3,29.94,9.5,26,9.8,2013,7,30,6
2665,2665,2,2013-07-29,76,58,67,-7,53,59,0,2,442,1915, ,0.00,29.47,30.1,2.3,2,7.7,2013,7,31,0
2666,2666,2,2013-07-30,74,61,68,-6,56,61,0,3,443,1914,RA, 0.00,29.46,30.12,5.5,16,6.0,2013,7,31,1
2667,2667,2,2013-07-31,75,64,70,-4,63,65,0,5,444,1913,RA DZ BR HZ,0.18,29.33,29.99,2.5,30,4.2,2013,7,31,2
2668,2668,2,2013-08-01,82,61,72,-1,54,62,0,7,445,1911, ,0.00,29.29,29.95,6.2,29,7.1,2013,8,31,3
2669,2669,2,2013-08-02,86,65,76,3,62,66,0,11,446,1910,RA,0.41,29.23,29.87,2.7,23,7.7,2013,8,31,4
2670,2670,2,2013-08-03,79,66,73,0,54,62,0,8,447,1909, ,0.00,29.39,30.02,6.9,4,8.4,2013,8,31,5
2671,2671,2,2013-08-04,74,60,67,-6,55,61,0,2,448,1908,RA, 0.00,29.49,30.13,6.1,7,6.9,2013,8,31,6
2672,2672,2,2013-08-05,76,63,70,-3,56,61,0,5,449,1907, ,0.02,29.29,29.98,7.1,18,7.9,2013,8,32,0
2673,2673,2,2013-08-06,85,68,77,4,65,69,0,12,450,1906, ,0.00,29.21,29.85,8.7,21,9.4,2013,8,32,1
2674,2674,2,2013-08-07,91,70,81,8,67,71,0,16,451,1904,BR,0.01,29.2,29.82,2.4,30,10.5,2013,8,32,2
2675,2675,2,2013-08-08,79,69,74,1,55,62,0,9,452,1903, ,0.00,29.33,29.96,10.5,5,10.8,2013,8,32,3
2676,2676,2,2013-08-09,84,62,73,0,58,65,0,8,453,1902, ,0.00,29.34,29.97,4.9,27,5.6,2013,8,32,4
2677,2677,2,2013-08-10,81,68,75,2,55,63,0,10,454,1900, ,0.00,29.34,30.07,6.0,6,7.4,2013,8,32,5
2678,2678,2,2013-08-11,84,63,74,1,57,64,0,9,455,1859, , 0.00,29.42,30.06,4.0,24,5.4,2013,8,32,6
2679,2679,2,2013-08-12,85,69,77,4,63,68,0,12,456,1858,RA,0.66,29.27,29.92,4.5,26,7.7,2013,8,33,0
2680,2680,2,2013-08-13,71,62,67,-6,50,57,0,2,457,1856, ,0.00,29.42,30.06,11.2,2,11.9,2013,8,33,1
2681,2681,2,2013-08-14,71,58,65,-7,49,56,0,0,458,1855, ,0.00,29.52,30.16,3.0,3,7.0,2013,8,33,2
2682,2682,2,2013-08-15,74,57,66,-6,50,58,0,1,459,1854, ,0.00,29.47,30.13,4.5,22,5.0,2013,8,33,3
2683,2683,2,2013-08-16,82,58,70,-2,51,60,0,5,500,1852, ,0.00,29.5,30.14,5.0,7,5.8,2013,8,33,4
2684,2684,2,2013-08-17,79,60,70,-2,55,62,0,5,501,1851, ,0.00,29.53,30.18,6.0,7,6.3,2013,8,33,5
2685,2685,2,2013-08-18,81,62,72,0,57,64,0,7,502,1849, ,0.00,29.48,30.13,4.2,8,4.8,2013,8,33,6
2686,2686,2,2013-08-19,86,63,75,4,58,65,0,10,503,1848,HZ,0.00,29.41,30.06,3.8,25,4.6,2013,8,34,0
2687,2687,2,2013-08-20,88,68,78,7,61,67,0,13,504,1846, ,0.00,29.41,30.05,7.0,21,7.5,2013,8,34,1
2688,2688,2,2013-08-21,91,70,81,10,64,70,0,16,505,1845,RA,0.05,29.37,30.02,9.0,22,9.3,2013,8,34,2
2689,2689,2,2013-08-22,78,67,73,2,66,68,0,8,506,1843,RA,0.36,29.42,30.05,2.5,24,7.0,2013,8,34,3
2690,2690,2,2013-08-23,81,64,73,2,55,63,0,8,508,1842,BR,0.00,29.49,30.13,7.2,6,8.0,2013,8,34,4
2691,2691,2,2013-08-24,86,64,75,4,56,64,0,10,509,1840, ,0.00,29.55,30.2,4.6,16,5.9,2013,8,34,5
2692,2692,2,2013-08-25,89,68,79,9,60,67,0,14,510,1839, ,0.00,29.52,30.17,9.6,21,10.1,2013,8,34,6
2693,2693,2,2013-08-26,92,70,81,11,66,71,0,16,511,1837, ,0.00,29.41,30.06,9.2,23,9.5,2013,8,35,0
2694,2694,2,2013-08-27,96,77,87,17,68,74,0,22,512,1835, ,0.00,29.24,29.89,12.5,24,12.7,2013,8,35,1
2695,2695,2,2013-08-28,83,71,77,7,67,71,0,12,513,1834,BR,0.00,29.32,29.94,5.8,36,8.7,2013,8,35,2
2696,2696,2,2013-08-29,87,69,78,8,65,69,0,13,514,1832,FG BR HZ,0.00,29.36,30.0,4.2,10,4.6,2013,8,35,3
2697,2697,2,2013-08-30,96,69,83,13,67,71,0,18,515,1831,TSRA RA,0.47,29.21,29.85,5.3,24,7.8,2013,8,35,4
2698,2698,2,2013-08-31,77,70,74,5,66,68,0,9,516,1829,TS TSRA RA BR,0.96,29.16,29.81,5.8,4,7.0,2013,8,35,5
2699,2699,2,2013-09-01,84,68,76,8,66,69,0,11,517,1827, ,0.02,29.11,29.75,3.9,27,5.8,2013,9,35,6
2700,2700,2,2013-09-02,77,62,70,2,60,64,0,5,518,1826, ,0.00,29.27,29.89,7.5,2,8.7,2013,9,36,0
2701,2701,2,2013-09-03,76,58,67,-1,54,60,0,2,519,1824, ,0.00,29.39,30.02,1.5,34,4.6,2013,9,36,1
2702,2702,2,2013-09-04,84,59,72,4,55,62,0,7,520,1822, ,0.00,29.44,30.08,6.4,25,6.8,2013,9,36,2
2703,2703,2,2013-09-05,74,65,70,3,53,60,0,5,521,1821, ,0.00,29.55,30.19,9.2,6,9.9,2013,9,36,3
2704,2704,2,2013-09-06,85,62,74,7,55,63,0,9,522,1819, ,0.00,29.44,30.11,4.3,17,6.0,2013,9,36,4
2705,2705,2,2013-09-07,87,68,78,11,61,67,0,13,523,1817, ,0.00,29.28,29.94,5.8,23,7.7,2013,9,36,5
2706,2706,2,2013-09-08,78,71,75,9,65,68,0,10,524,1815, ,0.00,29.33,29.96,10.1,7,12.0,2013,9,36,6
2707,2707,2,2013-09-09,94,69,82,16,68,73,0,17,525,1814,HZ,0.00,29.22,29.86,8.5,20,9.2,2013,9,37,0
2708,2708,2,2013-09-10,96,78,87,21,63,71,0,22,526,1812, ,0.00,29.32,29.94,12.2,24,12.5,2013,9,37,1
2709,2709,2,2013-09-11,92,75,84,19,66,71,0,19,527,1810, , 0.00,29.34,29.97,5.1,25,6.9,2013,9,37,2
2710,2710,2,2013-09-12,83,63,73,8,58,64,0,8,528,1809, ,0.06,29.34,29.97,6.8,34,9.8,2013,9,37,3
2711,2711,2,2013-09-13,67,54,61,-4,45,53,4,0,529,1807, , 0.00,29.47,30.12,12.8,1,13.5,2013,9,37,4
2712,2712,2,2013-09-14,72,51,62,-2,41,52,3,0,530,1805, ,0.00,29.44,30.11,5.3,19,6.3,2013,9,37,5
2713,2713,2,2013-09-15,62,58,60,-4,51,55,5,0,531,1803,RA DZ BR,0.24,29.41,30.06,0.4,19,5.1,2013,9,37,6
2714,2714,2,2013-09-16,64,55,60,-4,47,53,5,0,532,1800, , 0.00,29.65,30.29,11.4,3,12.8,2013,9,38,0
2715,2715,2,2013-09-17,70,53,62,-2,49,55,3,0,533,1758, , 0.00,29.55,30.23,7.2,12,8.2,2013,9,38,1
2716,2716,2,2013-09-18,82,62,72,8,58,62,0,7,535,1756,TS HZ,0.51,29.35,30.02,6.7,17,9.1,2013,9,38,2
2717,2717,2,2013-09-19,84,70,77,14,66,69,0,12,536,1755,RA BR HZ, 0.00,29.21,29.87,7.8,16,10.0,2013,9,38,3
2718,2718,2,2013-09-20,77,59,68,6,59,63,0,3,537,1753, ,0.02,29.15,29.8,10.3,26,11.2,2013,9,38,4
2719,2719,2,2013-09-21,67,51,59,-3,46,53,6,0,538,1751, ,0.00,29.23,29.87,9.0,33,9.5,2013,9,38,5
2720,2720,2,2013-09-22,67,49,58,-4,45,51,7,0,539,1749, ,0.00,29.36,30.01,4.8,5,6.8,2013,9,38,6
2721,2721,2,2013-09-23,67,50,59,-2,45,52,6,0,540,1748, ,0.00,29.41,30.06,6.8,11,7.6,2013,9,39,0
2722,2722,2,2013-09-24,91,52,71,10,48,54,0,6,541,1746, ,0.00,29.33,30.0,5.8,9,7.7,2013,9,39,1
2723,2723,2,2013-09-25,71,56,64,3,51,56,1,0,542,1744, ,0.00,29.29,29.95,5.9,6,6.6,2013,9,39,2
2724,2724,2,2013-09-26,75,55,65,5,52,58,0,0,543,1742, ,0.00,29.4,30.04,4.1,9,4.6,2013,9,39,3
2725,2725,2,2013-09-27,80,57,69,9,48,57,0,4,544,1741, ,0.00,29.44,30.09,6.6,12,7.3,2013,9,39,4
2726,2726,2,2013-09-28,85,58,72,13,54,61,0,7,545,1739,RA BR,0.02,29.31,29.98,10.2,18,11.3,2013,9,39,5
2727,2727,2,2013-09-29,84,53,68,9,48,54,0,3,546,1737,RA BR,0.22,29.36,30.01,6.3,36,7.8,2013,9,39,6
2728,2728,2,2013-09-30,76,50,63,4,47,55,2,0,547,1735, ,0.00,29.28,29.93,4.2,19,4.9,2013,9,40,0
2729,2729,2,2013-10-01,79,62,71,13,61,64,0,6,548,1734,BR HZ,0.00,29.28,29.92,11.9,21,11.5,2013,10,40,1
2730,2730,2,2013-10-02,77,64,71,13,50,59,0,6,549,1732,BR HZ,0.00,29.37,30.02,5.2,7,7.3,2013,10,40,2
2731,2731,2,2013-10-03,78,64,71,14,65,67,0,6,550,1730,RA DZ FG+ BR HZ,0.80,29.26,29.91,7.1,19,7.7,2013,10,40,3
2732,2732,2,2013-10-04,76,66,71,14,64,66,0,6,552,1729,BR HZ,0.00,29.29,29.94,2.0,16,6.0,2013,10,40,4
2733,2733,2,2013-10-05,81,65,73,16,66,68,0,8,553,1727,BR HZ,0.68,29.18,29.83,6.7,19,8.1,2013,10,40,5
2734,2734,2,2013-10-06,76,48,62,6,44,50,3,0,554,1725,RA DZ BR,0.06,29.1,29.76,10.1,25,10.6,2013,10,40,6
2735,2735,2,2013-10-07,67,45,56,0,44,50,9,0,555,1724, ,0.00,29.3,29.94,6.3,26,9.1,2013,10,41,0
2736,2736,2,2013-10-08,76,49,63,7,46,53,2,0,556,1722, ,0.00,29.49,30.13,4.0,17,5.0,2013,10,41,1
2737,2737,2,2013-10-09,70,52,61,6,47,53,4,0,557,1720, ,0.00,29.52,30.18,3.4,11,4.9,2013,10,41,2
2738,2738,2,2013-10-10,75,51,63,8,49,55,2,0,558,1719, ,0.00,29.44,30.11,3.0,12,3.8,2013,10,41,3
2739,2739,2,2013-10-11,77,56,67,13,48,56,0,2,559,1717, ,0.00,29.36,30.02,6.1,14,6.9,2013,10,41,4
2740,2740,2,2013-10-12,73,53,63,9,52,57,2,0,600,1715, ,0.01,29.39,30.02,6.0,21,8.6,2013,10,41,5
2741,2741,2,2013-10-13,65,46,56,3,40,48,9,0,602,1714, ,0.00,29.68,30.33,3.1,34,5.0,2013,10,41,6
2742,2742,2,2013-10-14,62,45,54,1,43,49,11,0,603,1712, ,0.00,29.59,30.29,7.2,8,8.4,2013,10,42,0
2743,2743,2,2013-10-15,65,51,58,5,50,54,7,0,604,1711,RA BR,0.09,29.22,29.92,6.9,19,9.7,2013,10,42,1
2744,2744,2,2013-10-16,54,47,51,-1,43,47,14,0,605,1709,DZ, 0.00,29.23,29.91,10.5,25,10.7,2013,10,42,2
2745,2745,2,2013-10-17,54,44,49,-3,43,47,16,0,606,1707,RA BR HZ,0.17,29.2,29.88,7.1,24,7.9,2013,10,42,3
2746,2746,2,2013-10-18,50,42,46,-5,39,43,19,0,607,1706, ,0.00,29.26,29.93,7.9,25,8.6,2013,10,42,4
2747,2747,2,2013-10-19,54,43,49,-2,36,43,16,0,608,1704,RA,0.01,29.17,29.85,10.1,24,10.4,2013,10,42,5
2748,2748,2,2013-10-20,65,41,53,3,41,47,12,0,610,1703,RA,0.02,29.15,29.82,7.5,21,8.4,2013,10,42,6
2749,2749,2,2013-10-21,55,36,46,-4,32,40,19,0,611,1701,RA,0.03,29.26,29.92,10.3,27,10.8,2013,10,43,0
2750,2750,2,2013-10-22,41,31,36,-14,31,35,29,0,612,1700,RA DZ BR,0.03,29.28,29.97,4.6,26,5.4,2013,10,43,1
2751,2751,2,2013-10-23,46,32,39,-10,27,34,26,0,613,1658,RA SN, 0.00,29.32,30.0,9.2,29,9.2,2013,10,43,2
2752,2752,2,2013-10-24,44,34,39,-10,25,34,26,0,614,1657, ,0.00,29.52,30.2,9.2,30,9.9,2013,10,43,3
2753,2753,2,2013-10-25,51,29,40,-8,26,36,25,0,616,1656, ,0.00,29.57,30.28,10.4,23,11.3,2013,10,43,4
2754,2754,2,2013-10-26,55,38,47,-1,29,39,18,0,617,1654, ,0.00,29.3,29.98,10.5,26,13.4,2013,10,43,5
2755,2755,2,2013-10-27,55,32,44,-4,29,38,21,0,618,1653, ,0.00,29.37,30.05,6.4,23,6.7,2013,10,43,6
2756,2756,2,2013-10-28,54,36,45,-2,38,42,20,0,619,1651, ,0.00,29.6,30.26,8.8,4,10.3,2013,10,44,0
2757,2757,2,2013-10-29,57,43,50,3,39,45,15,0,620,1650,RA HZ, 0.00,29.57,30.26,5.9,11,6.6,2013,10,44,1
2758,2758,2,2013-10-30,64,47,56,10,52,53,9,0,622,1649,RA BR HZ,1.16,29.29,30.01,5.3,14,6.2,2013,10,44,2
2759,2759,2,2013-10-31,65,47,56,10,56,57,9,0,623,1647,RA BR,2.03,28.77,29.47,9.5,23,11.4,2013,10,44,3
2760,2760,2,2014-05-01,50,43,47,-6,42,44,18,0,448,1849,RA DZ,0.09,29.1,29.76,14.1,24,14.0,2014,5,18,3
2761,2761,2,2014-05-02,80,47,63,9,43,47,2,0,447,1850,RA,0.04,29.1,29.79,10.7,23,11.9,2014,5,18,4
2762,2762,2,2014-05-03,68,49,59,5,39,49,6,0,446,1851, ,0.00,29.13,29.77,13.3,28,14.1,2014,5,18,5
2763,2763,2,2014-05-04,61,47,54,0,31,43,11,0,444,1852, ,0.00,29.37,30.01,5.6,4,11.1,2014,5,18,6
2764,2764,2,2014-05-05,59,45,52,-3,36,44,13,0,443,1853,RA,0.01,29.31,29.98,12.5,5,13.8,2014,5,19,0
2765,2765,2,2014-05-06,63,45,54,-1,38,47,11,0,442,1855, ,0.00,29.26,29.94,12.9,7,13.7,2014,5,19,1
2766,2766,2,2014-05-07,80,52,66,11,47,55,0,1,441,1856,RA, 0.00,29.15,29.81,6.3,10,9.3,2014,5,19,2
2767,2767,2,2014-05-08,93,68,81,25,58,66,0,16,439,1857, ,0.00,29.15,29.79,13.8,20,14.3,2014,5,19,3
2768,2768,2,2014-05-09,76,57,67,11,56,61,0,2,438,1858,TSRA RA BR,1.43,29.1,29.73,12.4,23,15.3,2014,5,19,4
2769,2769,2,2014-05-10,77,52,65,9,44,54,0,0,437,1859, ,0.00,29.26,29.9,3.1,20,6.8,2014,5,19,5
2770,2770,2,2014-05-11,85,63,74,17,55,61,0,9,436,1900,TSRA,0.41,29.26,29.9,7.8,17,10.1,2014,5,19,6
2771,2771,2,2014-05-12,86,65,76,19,67,70,0,11,435,1901,TS RA BR,0.03,29.2,29.84,11.1,19,12.5,2014,5,20,0
2772,2772,2,2014-05-13,70,54,62,4,55,58,3,0,434,1902,RA,0.14,29.35,29.97,8.1,25,10.8,2014,5,20,1
2773,2773,2,2014-05-14,57,44,51,-7,41,48,14,0,433,1903,RA BR,0.06,29.41,30.08,11.4,1,12.5,2014,5,20,2
2774,2774,2,2014-05-15,57,42,50,-8,38,43,15,0,432,1904,RA BR,0.26,29.32,30.0,9.2,1,13.6,2014,5,20,3
2775,2775,2,2014-05-16,45,41,43,-16,37,40,22,0,431,1905,RA,0.08,29.39,30.06,6.6,5,9.1,2014,5,20,4
2776,2776,2,2014-05-17,61,41,51,-8,34,44,14,0,430,1906,BR,0.00,29.47,30.14,7.6,24,8.2,2014,5,20,5
2777,2777,2,2014-05-18,70,48,59,-1,38,49,6,0,429,1907, ,0.00,29.54,30.2,8.5,21,9.2,2014,5,20,6
2778,2778,2,2014-05-19,71,53,62,2,40,52,3,0,428,1908,RA, 0.00,29.41,30.1,11.3,16,12.0,2014,5,21,0
2779,2779,2,2014-05-20,87,63,75,14,60,65,0,10,427,1909,TS TSRA BR,0.64,29.19,29.85,10.5,20,11.9,2014,5,21,1
2780,2780,2,2014-05-21,89,68,79,18,58,66,0,14,426,1910,HZ,0.01,29.21,29.84,4.8,30,7.9,2014,5,21,2
2781,2781,2,2014-05-22,69,54,62,1,50,56,3,0,425,1911, ,0.00,29.42,30.05,5.4,5,7.5,2014,5,21,3
2782,2782,2,2014-05-23,68,51,60,-1,46,52,5,0,425,1912, ,0.00,29.52,30.17,5.1,5,6.0,2014,5,21,4
2783,2783,2,2014-05-24,74,50,62,0,45,53,3,0,424,1913, ,0.00,29.5,30.17,3.2,7,4.6,2014,5,21,5
2784,2784,2,2014-05-25,85,54,70,8,49,58,0,5,423,1914, ,0.00,29.41,30.08,1.7,15,4.5,2014,5,21,6
2785,2785,2,2014-05-26,90,67,79,17,62,67,0,14,422,1915,TS,0.08,29.31,29.97,6.3,21,7.7,2014,5,22,0
2786,2786,2,2014-05-27,85,61,73,11,65,68,0,8,422,1916,RA BR,0.50,29.26,29.9,5.3,24,9.7,2014,5,22,1
2787,2787,2,2014-05-28,73,58,66,3,54,59,0,1,421,1916,RA BR HZ,0.68,29.35,29.99,8.3,4,9.1,2014,5,22,2
2788,2788,2,2014-05-29,77,57,67,3,55,59,0,2,421,1917, ,0.00,29.42,30.07,8.8,4,9.7,2014,5,22,3
2789,2789,2,2014-05-30,79,57,68,4,53,59,0,3,420,1918, ,0.00,29.49,30.13,7.1,7,8.0,2014,5,22,4
2790,2790,2,2014-05-31,89,60,75,11,53,62,0,10,420,1919, ,0.00,29.45,30.1,5.1,11,7.4,2014,5,22,5
2791,2791,2,2014-06-01,92,69,81,17,60,68,0,16,419,1920, , 0.00,29.31,29.95,12.0,18,12.1,2014,6,22,6
2792,2792,2,2014-06-02,85,69,77,13,65,70,0,12,419,1920, ,0.20,29.18,29.82,13.4,22,15.0,2014,6,23,0
2793,2793,2,2014-06-03,82,70,76,12,53,62,0,11,418,1921, ,0.00,29.24,29.88,3.7,29,10.5,2014,6,23,1
2794,2794,2,2014-06-04,72,58,65,1,56,59,0,0,418,1922,RA BR,0.12,29.18,29.84,8.5,6,10.9,2014,6,23,2
2795,2795,2,2014-06-05,75,56,66,1,44,55,0,1,417,1923, ,0.00,29.29,29.94,6.5,6,7.8,2014,6,23,3
2796,2796,2,2014-06-06,82,54,68,2,42,55,0,3,417,1923, ,0.00,29.32,29.97,4.8,9,5.6,2014,6,23,4
2797,2797,2,2014-06-07,85,62,74,8,51,60,0,9,417,1924,RA,0.12,29.23,29.89,4.2,10,7.1,2014,6,23,5
2798,2798,2,2014-06-08,70,55,63,-3,48,55,2,0,417,1925,RA BR,0.21,29.33,29.97,15.4,1,15.7,2014,6,23,6
2799,2799,2,2014-06-09,79,56,68,2,52,58,0,3,416,1925, ,0.00,29.29,29.94,6.3,4,8.0,2014,6,24,0
2800,2800,2,2014-06-10,70,59,65,-2,56,59,0,0,416,1926,RA DZ BR,0.45,29.17,29.85,8.3,3,9.1,2014,6,24,1
2801,2801,2,2014-06-11,69,62,66,-1,60,62,0,1,416,1926,RA DZ BR HZ,0.03,29.05,29.7,2.2,36,5.8,2014,6,24,2
2802,2802,2,2014-06-12,82,63,73,5,59,64,0,8,416,1927,DZ BR,0.01,29.13,29.77,8.9,26,9.8,2014,6,24,3
2803,2803,2,2014-06-13,75,57,66,-2,45,55,0,1,416,1927, ,0.00,29.32,29.95,3.4,34,7.5,2014,6,24,4
2804,2804,2,2014-06-14,80,57,69,1,43,56,0,4,416,1928, ,0.00,29.37,30.02,7.5,17,8.6,2014,6,24,5
2805,2805,2,2014-06-15,86,64,75,7,58,65,0,10,416,1928, , 0.00,29.24,29.89,13.4,19,14.5,2014,6,24,6
2806,2806,2,2014-06-16,90,69,80,11,64,70,0,15,416,1929, ,0.00,29.31,29.96,7.1,21,8.8,2014,6,25,0
2807,2807,2,2014-06-17,93,79,86,17,68,74,0,21,416,1929, ,0.00,29.22,29.85,11.5,21,13.9,2014,6,25,1
2808,2808,2,2014-06-18,85,63,74,4,67,70,0,9,416,1929,TS TSRA RA BR,0.80,29.29,29.92,3.3,23,10.6,2014,6,25,2
2809,2809,2,2014-06-19,82,60,71,1,66,68,0,6,416,1930,TSRA RA BR HZ,0.39,29.39,30.03,5.4,6,7.6,2014,6,25,3
2810,2810,2,2014-06-20,86,66,76,6,67,70,0,11,416,1930,RA BR VCFG,0.03,29.28,29.93,2.6,29,8.8,2014,6,25,4
2811,2811,2,2014-06-21,85,63,74,4,65,67,0,9,416,1930,RA BR,0.73,29.26,29.91,2.1,17,6.5,2014,6,25,5
2812,2812,2,2014-06-22,82,66,74,4,64,67,0,9,417,1931,BR,0.00,29.23,29.87,4.8,8,5.8,2014,6,25,6
2813,2813,2,2014-06-23,84,69,77,7,69,71,0,12,417,1931,RA BR,0.16,29.18,29.82,1.9,22,5.5,2014,6,26,0
2814,2814,2,2014-06-24,85,70,78,7,70,72,0,13,417,1931,RA BR,1.15,29.21,29.83,0.9,15,5.7,2014,6,26,1
2815,2815,2,2014-06-25,79,62,71,0,63,65,0,6,417,1931,BR HZ,0.02,29.34,29.96,5.3,4,6.2,2014,6,26,2
2816,2816,2,2014-06-26,77,60,69,-2,60,63,0,4,418,1931,BR HZ,0.00,29.38,30.03,5.5,6,7.1,2014,6,26,3
2817,2817,2,2014-06-27,91,62,77,6,65,70,0,12,418,1931,BR HZ,0.00,29.34,29.98,7.2,16,9.0,2014,6,26,4
2818,2818,2,2014-06-28,88,75,82,11,70,73,0,17,419,1931,TS TSRA,0.16,29.31,29.95,11.1,17,11.7,2014,6,26,5
2819,2819,2,2014-06-29,88,71,80,9,70,73,0,15,419,1931, ,0.04,29.26,29.89,12.4,21,13.2,2014,6,26,6
2820,2820,2,2014-06-30,88,68,78,6,71,73,0,13,419,1931,TS TSRA RA BR,2.06,29.1,29.75,9.0,19,12.7,2014,6,27,0
2821,2821,2,2014-07-01,84,68,76,4,64,68,0,11,420,1931,RA DZ BR,0.04,29.08,29.71,14.9,24,14.6,2014,7,27,1
2822,2822,2,2014-07-02,74,58,66,-6,56,60,0,1,420,1931,RA DZ BR HZ,0.12,29.28,29.9,6.3,30,9.7,2014,7,27,2
2823,2823,2,2014-07-03,75,57,66,-6,51,58,0,1,421,1931,RA DZ BR,0.05,29.47,30.1,1.8,1,7.0,2014,7,27,3
2824,2824,2,2014-07-04,79,60,70,-2,50,59,0,5,422,1930,HZ,0.00,29.6,30.25,2.8,6,7.1,2014,7,27,4
2825,2825,2,2014-07-05,79,63,71,-1,55,62,0,6,422,1930,RA HZ,0.01,29.47,30.15,9.2,21,9.6,2014,7,27,5
2826,2826,2,2014-07-06,89,66,78,6,66,70,0,13,423,1930, ,0.00,29.17,29.84,12.5,22,12.9,2014,7,27,6
2827,2827,2,2014-07-07,89,72,81,9,66,71,0,16,423,1930,TSRA,0.48,29.05,29.7,9.1,27,10.3,2014,7,28,0
2828,2828,2,2014-07-08,84,70,77,4,62,68,0,12,424,1929,RA,0.48,29.07,29.69,11.5,27,13.0,2014,7,28,1
2829,2829,2,2014-07-09,81,64,73,0,58,64,0,8,425,1929, ,0.00,29.31,29.91,3.0,1,6.1,2014,7,28,2
2830,2830,2,2014-07-10,78,63,71,-2,56,62,0,6,425,1929, ,0.00,29.49,30.11,4.5,9,5.4,2014,7,28,3
2831,2831,2,2014-07-11,83,63,73,0,54,63,0,8,426,1928, , 0.00,29.48,30.13,5.5,17,6.5,2014,7,28,4
2832,2832,2,2014-07-12,81,70,76,3,69,72,0,11,427,1928,TSRA RA BR,3.31,29.3,29.96,8.6,21,10.6,2014,7,28,5
2833,2833,2,2014-07-13,86,71,79,6,65,69,0,14,428,1927, ,0.04,29.24,29.88,9.1,27,10.0,2014,7,28,6
2834,2834,2,2014-07-14,81,64,73,0,57,63,0,8,428,1927, ,0.37,29.17,29.81,5.9,30,7.4,2014,7,29,0
2835,2835,2,2014-07-15,71,57,64,-10,53,58,1,0,429,1926,RA,0.05,29.26,29.91,10.0,29,10.4,2014,7,29,1
2836,2836,2,2014-07-16,73,56,65,-9,50,57,0,0,430,1925, ,0.00,29.36,30.0,3.2,2,7.1,2014,7,29,2
2837,2837,2,2014-07-17,78,58,68,-6,53,60,0,3,431,1925, ,0.00,29.43,30.07,2.5,15,5.1,2014,7,29,3
2838,2838,2,2014-07-18,81,64,73,-1,55,62,0,8,432,1924, ,0.00,29.46,30.1,4.9,16,6.2,2014,7,29,4
2839,2839,2,2014-07-19,80,62,71,-3,56,63,0,6,433,1923, ,0.00,29.39,30.04,3.2,9,4.3,2014,7,29,5
2840,2840,2,2014-07-20,84,66,75,1,59,65,0,10,433,1923, ,0.00,29.37,30.01,3.8,23,4.4,2014,7,29,6
2841,2841,2,2014-07-21,87,68,78,4,63,69,0,13,434,1922, ,0.00,29.41,30.04,7.6,19,8.0,2014,7,30,0
2842,2842,2,2014-07-22,91,72,82,8,70,74,0,17,435,1921,TSRA BR,0.19,29.34,29.96,9.6,21,12.9,2014,7,30,1
